22.4062	8
24.0698	9
25.7799	10
46.7641	0
93.5818	0
107.01	0
215.01	0
431.01	0
863.01	0
1727.01	0
21	1
19.79	0
18.5921	0
17.4062	0
16.2321	0
15.0698	0
13.9191	0
12.7799	0
11.6521	0
10.5356	0
9.43023	0
-51.8179	0
-104.171	0
-210.478	0
-405.704	0
-791.354	0
-0.99	0
-0.99	0
-0.99	0
-0.99	0
-0.99	0
0	0
-1	4
-1	3
-1	2
-1	1
-1	0
-1	5
0	5
iterations	5
